RndUniform,NPUniform
41,46,34,104,11,5,0,2,1.584963
40,57,41,61,14,19,13,0,0.0
42,43,60,-11,21,2,12,9,3.321928
42,58,68,51,1,10,11,20,4.392317
38,42,61,61,17,7,5,18,4.247928
61,44,55,30,16,13,20,0,0.0
50,29,70,22,1,8,5,19,4.321928
44,71,73,32,3,0,33,3,2.0
51,45,46,4,7,5,7,10,3.459432
54,57,36,66,1,4,3,26,4.754888
51,53,66,46,2,7,62,22,4.523562
55,51,63,12,0,5,1,8,3.169925
48,43,70,57,7,6,29,8,3.169925
54,48,60,64,15,32,2,1,1.0
49,43,58,48,9,12,0,17,4.169925
44,62,33,70,10,4,6,9,3.321928
57,42,54,25,2,13,11,3,2.0
53,33,45,32,7,2,0,4,2.321928
57,41,78,53,2,35,12,33,5.087463
38,45,80,42,4,22,4,0,0.0
58,40,44,40,1,16,18,17,4.169925
56,52,20,78,32,9,16,16,4.087463
66,36,21,55,2,19,5,12,3.70044
61,51,49,52,1,18,39,2,1.584963
53,50,73,31,14,30,46,24,4.643856
60,34,13,41,14,1,39,4,2.321928
48,41,77,48,2,2,9,4,2.321928
39,68,55,50,14,4,11,3,2.0
57,44,40,74,5,8,15,39,5.321928
53,60,34,31,0,0,30,2,1.584963
44,43,23,85,0,2,10,61,5.954196
38,36,22,31,9,8,47,0,0.0
59,60,69,6,8,9,0,19,4.321928
48,52,62,68,3,0,6,26,4.754888
36,56,79,33,3,1,11,0,0.0
50,37,21,56,6,4,14,7,3.0
47,54,51,48,3,4,5,7,3.0
45,62,50,56,12,13,1,33,5.087463
45,56,58,35,16,27,1,33,5.087463
60,48,23,51,7,0,15,15,4.0
20,42,53,49,5,7,13,0,0.0
51,42,39,100,13,16,14,6,2.807355
47,84,23,62,41,8,9,7,3.0
56,55,42,64,33,11,28,3,2.0
52,58,37,41,1,5,7,38,5.285402
72,57,46,32,0,18,54,5,2.584963
37,53,62,66,5,5,72,11,3.584963
57,38,61,34,2,5,16,9,3.321928
53,41,38,33,19,31,28,10,3.459432
56,44,44,57,7,4,62,37,5.247928
42,39,33,48,7,0,19,19,4.321928
49,43,54,69,0,29,17,0,0.0
59,38,53,-4,4,7,9,10,3.459432
75,42,60,32,1,29,5,2,1.584963
41,32,68,69,6,0,2,92,6.539159
34,55,41,15,3,2,6,2,1.584963
58,49,36,33,30,15,10,3,2.0
70,36,37,40,0,2,17,2,1.584963
38,58,63,28,9,11,35,7,3.0
41,49,54,69,10,2,6,8,3.169925
38,27,40,34,35,8,7,7,3.0
45,50,52,67,21,11,19,17,4.169925
36,66,43,30,3,2,3,6,2.807355
55,45,49,55,3,7,76,38,5.285402
62,51,62,50,3,2,15,23,4.584963
49,42,31,18,10,7,2,59,5.906891
43,45,21,51,18,1,16,8,3.169925
50,54,55,69,3,1,30,10,3.459432
43,48,63,18,1,4,40,4,2.321928
50,50,48,16,6,25,19,35,5.169925
52,33,50,38,34,5,23,31,5.0
59,46,32,41,15,6,0,26,4.754888
51,71,40,58,32,19,1,15,4.0
57,50,59,48,9,14,20,8,3.169925
47,57,25,0,2,0,6,19,4.321928
52,49,62,51,0,13,34,43,5.459432
49,47,42,53,3,8,14,7,3.0
34,54,37,99,2,2,10,29,4.906891
43,68,32,29,11,7,51,4,2.321928
50,52,71,39,15,2,1,9,3.321928
63,59,37,47,0,31,41,6,2.807355
60,46,12,-6,0,10,35,5,2.584963
38,54,36,73,32,4,2,8,3.169925
36,40,41,44,5,15,10,15,4.0
54,55,65,27,24,0,0,10,3.459432
65,43,46,57,15,3,21,35,5.169925
57,59,59,48,10,8,17,16,4.087463
56,57,5,39,6,2,16,89,6.491853
43,43,17,39,3,7,18,40,5.357552
67,43,44,38,4,12,23,19,4.321928
49,48,44,13,0,35,4,3,2.0
50,61,31,68,4,52,13,52,5.72792
37,46,45,61,6,1,40,21,4.459432
48,58,50,6,9,8,29,22,4.523562
64,46,52,44,2,0,21,16,4.087463
40,44,40,61,0,14,4,8,3.169925
50,36,20,67,4,18,7,2,1.584963
44,36,46,37,10,38,16,19,4.321928
62,37,101,6,9,1,11,52,5.72792
48,48,71,23,15,46,9,5,2.584963
39,57,82,58,6,8,88,28,4.857981
36,32,31,26,18,1,12,17,4.169925
49,65,51,85,7,13,91,13,3.807355
51,51,77,39,12,0,18,7,3.0
55,64,17,51,13,3,5,16,4.087463
53,63,60,50,16,7,30,8,3.169925
39,68,44,39,2,12,11,21,4.459432
37,59,30,77,5,5,33,28,4.857981
55,63,40,48,18,16,7,10,3.459432
69,49,38,56,0,0,28,5,2.584963
50,30,54,39,10,0,50,8,3.169925
52,45,15,50,5,10,18,31,5.0
41,41,55,42,2,8,32,11,3.584963
45,46,48,60,20,0,22,76,6.266787
56,34,35,40,8,8,1,38,5.285402
49,35,65,10,0,1,31,45,5.523562
56,50,37,58,4,1,35,27,4.807355
50,34,67,45,17,0,5,45,5.523562
34,51,21,28,0,10,79,50,5.672425
50,37,31,38,1,5,3,29,4.906891
64,56,63,60,6,9,1,3,2.0
67,72,51,26,3,0,48,0,0.0
45,42,28,48,14,5,2,16,4.087463
52,51,87,32,4,8,13,4,2.321928
59,53,25,41,29,9,3,18,4.247928
37,54,43,37,1,17,4,15,4.0
40,39,61,41,0,16,20,29,4.906891
34,48,57,75,1,1,26,0,0.0
41,44,41,12,0,2,13,19,4.321928
50,44,60,35,7,0,21,1,1.0
31,49,58,22,16,2,4,20,4.392317
37,44,34,78,7,40,0,36,5.209453
60,48,4,84,9,29,12,20,4.392317
54,46,77,-4,17,1,31,31,5.0
70,46,61,99,19,7,22,14,3.906891
40,59,69,44,1,12,33,7,3.0
57,34,92,38,31,9,33,20,4.392317
39,40,61,66,23,4,2,10,3.459432
48,57,77,34,1,5,18,15,4.0
36,54,28,1,7,2,9,26,4.754888
52,56,49,80,16,2,14,0,0.0
45,69,69,38,0,63,14,2,1.584963
43,45,61,29,5,8,50,34,5.129283
69,61,54,30,7,10,4,24,4.643856
52,66,12,68,3,5,42,46,5.554589
38,40,69,33,15,14,3,25,4.70044
41,53,63,31,22,8,6,2,1.584963
23,61,23,42,7,88,11,5,2.584963
50,31,63,52,1,6,39,14,3.906891
59,50,51,48,2,8,2,5,2.584963
54,62,58,54,1,1,19,15,4.0
41,54,65,58,36,19,9,8,3.169925
48,44,53,39,11,8,33,41,5.392317
57,62,27,56,5,4,43,25,4.70044
55,45,69,31,10,3,0,0,0.0
55,50,49,40,7,7,4,4,2.321928
32,55,59,35,0,10,41,14,3.906891
65,43,36,19,5,19,13,11,3.584963
55,44,55,28,9,10,3,4,2.321928
38,59,62,56,10,2,13,18,4.247928
67,56,16,30,6,14,18,21,4.459432
59,44,30,39,0,3,19,0,0.0
46,66,58,78,16,0,5,3,2.0
54,40,25,25,4,2,11,17,4.169925
45,37,79,68,9,4,2,1,1.0
53,51,56,29,2,3,33,9,3.321928
49,40,50,63,10,2,38,32,5.044394
53,45,102,71,45,6,56,22,4.523562
63,48,50,55,5,0,7,4,2.321928
45,69,40,58,17,8,30,14,3.906891
44,55,57,26,4,4,0,60,5.930737
48,25,42,51,3,8,2,12,3.70044
41,49,38,29,0,9,14,21,4.459432
51,53,63,23,15,6,14,38,5.285402
43,53,83,-6,13,23,26,2,1.584963
33,49,9,52,20,25,39,27,4.807355
31,56,58,31,13,7,4,25,4.70044
55,44,62,67,5,1,5,15,4.0
52,47,32,35,6,9,19,27,4.807355
38,50,41,68,24,1,0,33,5.087463
52,47,47,95,8,8,4,1,1.0
56,63,79,63,14,0,16,14,3.906891
50,78,86,66,3,1,12,24,4.643856
64,52,57,70,11,12,1,6,2.807355
50,50,54,60,5,7,4,4,2.321928
35,53,45,46,6,2,11,16,4.087463
38,46,51,79,6,6,11,6,2.807355
34,48,44,56,40,5,5,8,3.169925
60,52,32,53,6,3,31,0,0.0
81,50,11,77,4,13,95,13,3.807355
53,20,61,34,0,4,25,2,1.584963
52,47,22,54,15,0,14,18,4.247928
48,51,52,41,2,46,11,15,4.0
47,26,43,22,27,7,2,36,5.209453
56,43,30,6,7,4,14,18,4.247928
49,61,29,30,14,13,51,23,4.584963
64,51,48,32,9,1,0,9,3.321928
46,40,36,63,15,19,23,1,1.0
65,53,71,45,0,14,10,20,4.392317
46,49,9,58,5,3,14,30,4.954196
43,40,29,43,3,8,12,20,4.392317
52,52,60,33,0,12,14,5,2.584963
51,44,35,38,1,3,2,1,1.0
47,46,60,27,12,8,4,20,4.392317
75,46,55,50,0,14,10,2,1.584963
57,40,66,49,16,28,56,18,4.247928
51,54,41,55,22,1,2,27,4.807355
40,45,56,36,10,7,15,80,6.33985
57,62,67,57,2,30,31,23,4.584963
41,51,71,46,15,20,34,19,4.321928
27,48,30,42,22,15,4,23,4.584963
65,46,56,14,28,8,0,27,4.807355
41,47,67,82,16,0,0,89,6.491853
47,50,66,58,14,8,17,13,3.807355
64,60,55,49,44,6,18,1,1.0
56,58,50,41,4,19,16,12,3.70044
61,63,21,27,10,2,1,1,1.0
37,31,38,36,4,2,0,2,1.584963
42,47,58,42,4,3,11,3,2.0
45,53,44,18,1,4,1,13,3.807355
39,61,65,39,8,8,0,53,5.754888
45,28,56,45,10,2,13,10,3.459432
40,51,5,24,19,11,32,7,3.0
36,79,71,58,6,12,15,34,5.129283
43,56,45,29,23,4,59,10,3.459432
48,34,61,43,35,3,13,6,2.807355
49,47,49,41,6,0,5,63,6.0
47,40,28,41,3,1,56,0,0.0
42,47,67,48,12,2,9,41,5.392317
69,56,11,5,29,3,86,11,3.584963
48,33,64,30,4,25,0,47,5.584963
52,48,51,62,9,7,7,27,4.807355
35,57,11,62,7,6,28,4,2.321928
47,54,33,88,11,5,4,6,2.807355
57,53,62,40,40,3,38,36,5.209453
65,67,36,50,11,0,0,9,3.321928
72,44,39,55,7,11,3,25,4.70044
52,57,38,47,12,1,22,2,1.584963
57,40,20,65,26,0,1,1,1.0
52,49,51,35,11,10,3,6,2.807355
47,45,27,77,25,14,33,17,4.169925
37,58,72,56,4,3,16,13,3.807355
56,45,28,59,28,28,18,3,2.0
43,54,65,77,5,16,5,2,1.584963
48,49,22,22,19,5,31,1,1.0
43,52,32,69,5,12,16,9,3.321928
55,45,44,88,15,3,30,13,3.807355
46,48,85,41,6,3,18,36,5.209453
41,54,45,80,3,21,17,21,4.459432
62,36,67,52,17,0,10,19,4.321928
60,45,22,63,11,0,45,13,3.807355
50,47,41,63,2,9,3,4,2.321928
54,62,51,10,2,17,19,1,1.0
54,49,30,58,31,44,65,54,5.78136
51,33,29,59,6,7,36,10,3.459432
48,35,39,50,8,14,55,21,4.459432
72,57,26,79,9,5,50,4,2.321928
47,46,50,34,0,5,0,11,3.584963
46,45,56,28,15,0,11,5,2.584963
48,71,46,81,13,11,34,88,6.475733
44,38,39,57,1,3,14,6,2.807355
53,64,51,54,42,30,23,19,4.321928
39,38,63,32,8,9,0,74,6.228819
64,45,68,101,3,4,0,7,3.0
32,44,60,57,4,10,8,23,4.584963
47,49,34,46,3,16,20,24,4.643856
45,62,49,18,0,0,18,11,3.584963
48,27,100,51,12,17,6,8,3.169925
54,50,51,65,2,2,16,6,2.807355
67,42,3,79,6,14,1,2,1.584963
54,43,49,64,0,7,13,19,4.321928
58,51,68,39,8,7,14,10,3.459432
62,52,26,65,8,5,23,13,3.807355
24,67,75,66,18,8,24,15,4.0
52,50,57,51,5,4,5,10,3.459432
46,36,28,38,4,4,38,7,3.0
51,52,56,34,6,16,9,13,3.807355
51,31,39,68,11,11,11,5,2.584963
43,44,46,70,10,7,11,106,6.741467
40,54,41,38,3,10,2,31,5.0
59,50,62,36,0,17,39,18,4.247928
44,60,59,46,2,2,37,48,5.61471
52,43,66,0,3,0,4,5,2.584963
58,51,23,63,37,3,1,0,0.0
40,57,69,5,10,0,4,3,2.0
34,52,61,58,5,53,4,19,4.321928
55,40,29,59,9,6,0,45,5.523562
29,52,38,69,1,2,20,24,4.643856
47,63,21,37,2,9,3,37,5.247928
49,44,30,58,3,6,21,10,3.459432
46,48,45,30,6,6,65,2,1.584963
47,43,37,43,8,0,23,46,5.554589
44,48,53,66,14,0,37,12,3.70044
28,58,65,47,23,24,22,0,0.0
40,63,43,77,0,16,8,2,1.584963
25,49,45,43,16,5,20,21,4.459432
54,60,85,58,5,9,10,7,3.0
41,49,42,87,2,31,38,5,2.584963
54,51,49,7,7,1,69,0,0.0
64,41,53,21,1,14,23,63,6.0
35,46,95,35,8,33,6,2,1.584963
54,53,71,36,5,17,4,11,3.584963
60,41,-4,66,3,7,15,5,2.584963
61,43,65,68,3,2,5,24,4.643856
43,34,49,30,0,6,14,0,0.0
55,35,71,29,9,7,21,11,3.584963
48,50,74,35,6,20,18,3,2.0
42,46,68,57,0,10,31,11,3.584963
34,44,30,42,26,9,4,43,5.459432
53,46,54,61,7,7,26,35,5.169925
35,38,64,59,2,3,9,0,0.0
58,54,79,62,6,43,22,57,5.857981
47,46,64,35,11,6,0,1,1.0
47,39,72,89,24,17,9,3,2.0
50,35,62,46,6,13,29,3,2.0
59,46,87,49,34,7,3,2,1.584963
52,38,66,89,4,4,57,1,1.0
56,45,49,27,7,17,77,1,1.0
48,55,28,59,7,5,34,11,3.584963
62,40,81,61,3,3,11,5,2.584963
43,70,27,68,14,5,13,10,3.459432
45,45,33,51,6,22,3,34,5.129283
54,46,75,39,5,3,14,0,0.0
53,57,17,71,5,3,2,51,5.70044
61,25,48,29,35,18,2,11,3.584963
47,47,37,54,3,0,56,30,4.954196
60,35,64,23,1,3,2,16,4.087463
42,74,73,46,16,0,2,26,4.754888
61,49,68,49,48,10,36,0,0.0
76,49,28,40,0,5,14,48,5.61471
37,49,57,59,4,4,19,18,4.247928
54,40,22,40,3,7,6,4,2.321928
54,36,11,58,0,53,21,24,4.643856
44,34,69,88,10,10,9,7,3.0
64,52,35,48,5,14,20,16,4.087463
50,48,39,37,6,11,44,84,6.409391
62,69,65,7,27,26,2,13,3.807355
54,49,60,26,11,1,6,27,4.807355
65,52,71,97,2,9,3,3,2.0
43,41,65,76,13,0,19,21,4.459432
45,39,61,30,5,9,95,4,2.321928
32,38,42,52,0,2,14,5,2.584963
39,36,65,76,19,10,19,57,5.857981
54,64,67,50,38,3,14,19,4.321928
68,46,91,24,0,3,21,6,2.807355
56,52,34,75,5,4,14,29,4.906891
44,45,60,59,0,0,15,3,2.0
32,53,25,63,10,1,21,64,6.022368
31,62,37,43,7,6,4,3,2.0
49,63,33,62,8,7,17,10,3.459432
48,53,67,54,7,4,5,18,4.247928
47,42,68,35,22,19,23,60,5.930737
25,50,81,84,8,2,7,18,4.247928
49,63,60,46,1,0,29,1,1.0
67,47,-16,56,8,11,25,20,4.392317
37,52,68,29,17,4,9,6,2.807355
37,57,23,31,2,5,12,0,0.0
49,64,61,36,5,0,14,12,3.70044
36,40,62,73,4,8,28,75,6.247928
58,49,60,42,5,28,50,57,5.857981
64,70,71,48,1,6,0,35,5.169925
53,46,25,12,43,19,32,11,3.584963
53,55,56,52,16,6,17,48,5.61471
43,68,51,33,13,10,19,16,4.087463
51,43,18,52,0,15,32,1,1.0
56,36,68,95,0,17,8,24,4.643856
43,56,41,67,2,4,2,34,5.129283
52,49,43,73,5,4,34,9,3.321928
61,55,56,85,22,22,25,44,5.491853
56,53,52,53,1,13,4,2,1.584963
40,36,57,35,6,9,45,21,4.459432
45,30,52,39,4,1,7,3,2.0
47,51,38,44,3,9,7,22,4.523562
56,48,66,8,2,10,17,12,3.70044
38,46,57,17,0,44,5,22,4.523562
34,58,68,73,13,3,11,36,5.209453
59,49,51,13,5,5,27,38,5.285402
38,56,48,51,0,3,21,25,4.70044
51,37,50,92,1,11,3,32,5.044394
53,53,26,35,2,1,71,1,1.0
35,44,27,35,23,1,12,3,2.0
35,60,63,36,10,1,0,2,1.584963
49,47,62,46,0,8,9,35,5.169925
51,45,66,34,0,12,16,6,2.807355
46,45,72,69,2,0,3,3,2.0
57,37,91,36,12,17,24,28,4.857981
61,47,19,53,4,9,36,53,5.754888
36,34,66,43,21,1,4,24,4.643856
55,43,45,20,0,0,4,70,6.149747
66,36,53,75,14,10,1,35,5.169925
38,59,25,27,1,2,22,7,3.0
54,42,83,39,7,14,7,2,1.584963
56,41,57,48,0,13,17,5,2.584963
55,45,48,42,10,10,11,42,5.426265
53,56,50,53,0,5,25,7,3.0
64,53,63,38,6,1,32,15,4.0
54,75,67,37,6,17,17,25,4.70044
43,62,40,72,14,1,4,4,2.321928
42,57,68,16,2,1,40,13,3.807355
37,39,49,58,9,12,16,3,2.0
70,43,28,63,8,2,9,10,3.459432
57,51,95,89,9,21,1,4,2.321928
55,61,49,49,0,4,2,9,3.321928
42,47,63,44,8,6,47,0,0.0
53,45,36,48,9,11,8,3,2.0
64,46,48,28,13,12,38,17,4.169925
59,45,34,29,12,3,18,29,4.906891
42,55,43,32,8,10,33,1,1.0
30,34,59,20,22,2,0,26,4.754888
55,52,47,27,7,7,28,20,4.392317
45,66,0,87,4,7,23,7,3.0
49,50,44,62,15,4,53,67,6.087463
46,54,100,42,4,28,17,13,3.807355
44,48,9,39,12,4,24,20,4.392317
59,48,3,21,2,22,2,81,6.357552
38,49,48,27,4,15,25,16,4.087463
32,55,61,74,11,8,4,40,5.357552
37,61,74,54,14,4,0,27,4.807355
43,48,39,41,12,1,0,3,2.0
50,72,63,73,39,0,2,72,6.189825
54,37,32,86,1,14,29,54,5.78136
54,47,48,46,3,7,0,165,7.375039
46,57,21,44,2,4,22,2,1.584963
42,44,86,39,9,1,21,20,4.392317
65,45,26,39,17,1,125,0,0.0
57,61,70,33,11,3,6,11,3.584963
63,45,50,24,4,4,79,2,1.584963
42,42,58,54,7,7,10,1,1.0
70,58,54,56,42,8,5,11,3.584963
54,52,54,62,4,9,17,12,3.70044
53,61,52,52,15,2,8,1,1.0
57,72,43,35,10,39,3,6,2.807355
48,44,-5,33,21,0,50,16,4.087463
45,45,82,56,3,5,0,92,6.539159
57,26,49,33,11,0,0,12,3.70044
54,67,73,45,1,10,0,5,2.584963
46,42,43,26,0,2,15,16,4.087463
54,46,75,66,2,22,35,0,0.0
45,58,34,21,8,1,2,11,3.584963
39,55,69,62,12,19,14,0,0.0
40,39,75,14,0,31,9,15,4.0
42,52,47,69,8,9,68,1,1.0
41,64,82,77,14,1,1,3,2.0
35,83,51,15,1,9,6,7,3.0
44,55,30,86,56,3,26,4,2.321928
50,57,52,35,0,4,5,15,4.0
62,59,51,50,1,1,17,22,4.523562
58,53,49,16,17,7,11,9,3.321928
62,45,64,35,13,5,7,18,4.247928
40,55,9,47,12,2,40,0,0.0
45,60,46,57,0,20,20,42,5.426265
57,47,35,68,2,1,13,20,4.392317
43,60,43,41,12,9,2,22,4.523562
48,32,23,79,4,13,8,10,3.459432
57,34,69,70,2,7,19,62,5.97728
53,71,113,61,3,12,6,6,2.807355
28,48,20,58,8,9,15,15,4.0
64,63,66,-7,13,2,20,18,4.247928
53,44,28,61,3,0,2,27,4.807355
51,46,36,30,9,32,6,0,0.0
52,51,42,55,5,8,59,13,3.807355
50,39,44,48,7,5,6,3,2.0
40,71,47,55,7,5,2,7,3.0
44,51,-3,57,7,8,13,33,5.087463
45,45,25,68,11,4,19,16,4.087463
65,59,24,78,4,31,40,12,3.70044
39,42,63,48,10,7,34,54,5.78136
64,60,62,42,1,15,10,7,3.0
64,21,37,65,1,2,12,2,1.584963
56,54,52,23,27,6,25,8,3.169925
41,32,46,25,1,5,25,30,4.954196
41,42,24,41,0,7,38,72,6.189825
52,46,29,45,15,5,6,71,6.169925
31,41,58,29,0,31,49,15,4.0
59,53,46,66,1,2,6,35,5.169925
55,66,57,71,1,7,11,23,4.584963
64,26,41,44,12,1,112,8,3.169925
40,39,41,31,5,1,26,10,3.459432
73,57,60,70,6,0,35,10,3.459432
57,36,54,23,21,21,6,40,5.357552
37,50,35,61,4,0,1,6,2.807355
46,46,98,33,24,2,56,80,6.33985
76,46,30,77,4,0,47,6,2.807355
41,42,37,34,1,7,32,7,3.0
40,51,35,48,6,2,23,3,2.0
53,48,85,47,19,4,10,13,3.807355
43,50,69,32,4,21,28,13,3.807355
53,62,28,90,24,21,21,9,3.321928
69,55,79,48,21,48,9,1,1.0
54,60,45,49,3,1,1,30,4.954196
50,44,27,57,28,2,9,9,3.321928
34,54,53,53,0,13,35,9,3.321928
37,60,76,65,10,15,31,16,4.087463
43,31,55,52,13,5,4,16,4.087463
39,65,58,49,6,4,41,36,5.209453
58,48,59,19,5,2,10,54,5.78136
56,43,63,68,9,3,67,89,6.491853
40,46,27,25,20,3,67,11,3.584963
69,68,56,56,12,16,5,26,4.754888
35,55,59,56,14,0,46,5,2.584963
34,63,36,62,16,16,13,19,4.321928
47,56,54,55,37,14,1,11,3.584963
60,54,45,49,11,7,19,2,1.584963
39,55,82,32,0,11,5,11,3.584963
42,53,37,52,5,14,26,11,3.584963
33,55,57,46,7,3,8,6,2.807355
41,46,34,63,1,4,39,4,2.321928
40,48,67,11,11,14,33,61,5.954196
33,33,45,41,3,1,13,116,6.870365
51,38,83,68,4,1,28,36,5.209453
55,57,62,46,17,5,6,1,1.0
47,52,51,74,6,3,17,17,4.169925
29,52,57,52,6,29,6,32,5.044394
54,50,58,31,15,4,3,9,3.321928
61,37,33,84,7,19,2,59,5.906891
34,51,31,23,21,2,3,4,2.321928
70,55,70,17,2,11,9,10,3.459432
45,54,62,66,14,5,6,7,3.0
50,52,45,28,21,3,21,2,1.584963
59,53,40,71,2,0,3,34,5.129283
46,47,23,40,1,5,24,37,5.247928
43,49,42,52,11,0,54,36,5.209453
58,47,29,41,0,0,6,15,4.0
52,47,51,76,6,0,3,45,5.523562
49,44,77,54,12,20,25,0,0.0
47,57,26,28,0,25,22,9,3.321928
46,59,38,44,2,4,8,42,5.426265
48,53,5,31,0,19,4,25,4.70044
41,49,66,70,12,4,14,32,5.044394
50,64,71,36,2,5,8,15,4.0
60,44,52,60,7,11,29,6,2.807355
56,51,38,49,0,15,17,6,2.807355
50,35,55,27,12,8,17,4,2.321928
65,44,88,54,7,2,63,6,2.807355
45,38,47,44,1,7,17,5,2.584963
52,54,48,66,21,7,72,16,4.087463
50,52,40,59,26,23,43,3,2.0
60,33,40,47,14,20,88,27,4.807355
58,53,42,24,1,5,33,5,2.584963
62,38,39,85,5,17,17,45,5.523562
59,37,57,21,1,0,7,6,2.807355
40,51,30,32,7,0,43,6,2.807355
45,47,62,68,1,10,5,40,5.357552
43,47,39,52,9,7,20,32,5.044394
51,70,95,36,12,6,45,3,2.0
58,44,43,43,24,7,11,13,3.807355
49,52,27,44,5,10,29,33,5.087463
52,43,47,41,31,3,6,18,4.247928
53,30,49,47,21,11,16,31,5.0
64,42,71,14,25,1,22,4,2.321928
36,55,32,62,9,11,19,22,4.523562
39,45,32,32,6,1,35,50,5.672425
44,61,27,30,1,9,4,87,6.459432
43,45,49,26,14,9,9,26,4.754888
63,44,82,61,4,3,9,4,2.321928
55,56,43,38,1,4,7,9,3.321928
47,59,34,59,14,15,0,20,4.392317
56,60,11,24,0,4,3,6,2.807355
54,68,47,74,4,7,16,34,5.129283
62,39,57,22,0,7,8,37,5.247928
31,42,37,42,30,13,16,7,3.0
58,40,84,41,2,1,5,52,5.72792
74,49,30,68,0,2,22,41,5.392317
51,59,57,39,6,8,16,6,2.807355
29,53,63,54,48,2,6,2,1.584963
51,64,53,18,1,2,9,1,1.0
49,46,63,79,26,1,25,49,5.643856
57,56,50,56,21,6,4,15,4.0
68,55,51,49,6,6,14,17,4.169925
51,52,51,62,2,33,28,20,4.392317
46,40,39,33,7,22,9,6,2.807355
39,43,62,33,1,7,1,2,1.584963
52,57,41,58,9,0,0,43,5.459432
54,56,72,58,19,12,16,19,4.321928
48,53,26,59,13,6,14,12,3.70044
41,43,7,48,13,5,37,1,1.0
36,41,100,64,0,10,7,10,3.459432
60,49,-9,70,15,2,10,25,4.70044
63,55,66,75,32,23,12,6,2.807355
41,55,14,47,5,31,14,8,3.169925
42,51,22,72,5,11,15,24,4.643856
60,45,64,58,17,13,10,45,5.523562
42,53,40,36,8,1,44,4,2.321928
27,46,33,77,10,1,4,24,4.643856
46,65,52,38,2,20,20,2,1.584963
57,46,20,37,4,6,17,6,2.807355
50,48,7,62,16,16,23,23,4.584963
40,35,73,49,5,3,24,48,5.61471
58,39,52,20,10,17,21,22,4.523562
51,52,63,59,71,4,5,30,4.954196
64,52,32,49,3,11,1,34,5.129283
50,45,43,42,9,12,10,17,4.169925
44,42,37,43,14,0,28,6,2.807355
46,51,59,17,1,10,24,6,2.807355
58,58,57,101,1,9,46,8,3.169925
41,38,37,78,2,0,2,70,6.149747
46,61,55,53,18,5,7,0,0.0
51,45,72,68,9,4,29,23,4.584963
46,63,34,65,17,1,13,10,3.459432
58,54,25,39,7,3,1,43,5.459432
31,32,41,79,14,6,30,21,4.459432
59,46,80,19,22,7,8,10,3.459432
38,50,26,49,12,11,6,10,3.459432
55,55,29,28,1,8,49,40,5.357552
56,41,33,56,6,15,4,0,0.0
50,59,47,51,24,27,49,2,1.584963
44,60,25,65,1,0,4,18,4.247928
64,46,64,40,6,2,10,18,4.247928
53,43,18,42,7,4,38,10,3.459432
39,57,31,34,6,0,1,31,5.0
53,38,23,76,1,16,24,11,3.584963
43,56,33,67,24,7,15,21,4.459432
56,59,68,45,34,4,1,14,3.906891
51,55,36,13,28,39,41,11,3.584963
54,42,51,51,0,9,7,9,3.321928
39,57,69,33,20,3,10,22,4.523562
74,63,35,60,3,3,15,1,1.0
64,39,59,82,1,5,7,30,4.954196
45,50,51,57,26,21,18,14,3.906891
36,40,38,87,1,3,28,42,5.426265
37,38,61,88,17,12,14,26,4.754888
35,54,35,29,3,3,6,64,6.022368
46,62,28,35,2,12,0,4,2.321928
55,58,33,34,1,1,0,9,3.321928
51,48,44,35,6,30,23,13,3.807355
46,45,29,79,16,8,3,1,1.0
57,54,44,52,4,17,0,10,3.459432
58,74,64,11,2,11,20,23,4.584963
61,54,61,58,9,12,23,0,0.0
56,56,42,51,21,0,9,2,1.584963
57,46,50,67,24,10,12,28,4.857981
37,48,34,64,10,1,8,34,5.129283
59,47,61,65,8,5,17,8,3.169925
54,37,80,47,5,0,4,34,5.129283
52,58,43,46,3,1,4,23,4.584963
58,47,8,72,1,0,10,54,5.78136
55,31,54,17,8,3,32,30,4.954196
50,61,83,63,10,43,12,10,3.459432
45,32,38,41,9,0,67,41,5.392317
34,56,61,60,16,16,3,11,3.584963
63,48,36,56,3,2,13,15,4.0
34,50,9,60,11,4,1,12,3.70044
54,57,36,46,30,10,10,5,2.584963
49,48,59,62,1,6,9,18,4.247928
52,34,61,45,19,31,7,81,6.357552
49,64,43,53,19,3,3,47,5.584963
51,45,57,19,11,13,0,10,3.459432
49,60,49,48,15,6,4,34,5.129283
48,49,58,20,7,0,24,7,3.0
53,54,71,20,7,12,4,25,4.70044
40,45,65,50,8,18,2,32,5.044394
38,52,65,38,7,9,31,20,4.392317
37,49,54,78,1,9,19,0,0.0
62,64,78,80,1,6,82,5,2.584963
60,48,38,60,7,5,13,0,0.0
50,42,50,98,8,0,4,3,2.0
52,35,33,51,1,8,6,14,3.906891
51,59,47,36,7,3,2,1,1.0
56,52,21,55,5,2,11,44,5.491853
46,42,65,57,4,16,9,7,3.0
50,32,78,41,40,45,1,11,3.584963
37,53,53,43,17,2,1,55,5.807355
58,41,60,71,1,12,18,12,3.70044
43,48,45,61,28,2,0,24,4.643856
51,31,45,58,7,1,0,62,5.97728
53,34,45,45,18,13,9,6,2.807355
26,59,39,43,34,22,1,0,0.0
20,47,88,46,31,8,34,9,3.321928
59,29,31,40,1,20,7,28,4.857981
55,59,49,31,8,4,24,10,3.459432
50,45,71,35,17,11,10,25,4.70044
43,36,43,59,1,19,28,26,4.754888
